Timestamp,Temp_C,pH,DO_ppm
12/03/2026 9:06,30.7,8.22,5.82
12/03/2026 9:09,29.66,7.86,5.01
12/03/2026 9:12,28.12,8.34,5.8
12/03/2026 9:15,28.16,7.2,6.17
12/03/2026 9:18,29.55,7.38,5.52
12/03/2026 9:21,30.67,7.83,7.38
12/03/2026 9:24,29.75,7.32,7.92
12/03/2026 9:27,30.24,7.71,6.64
12/03/2026 9:30,30.51,7.37,7.39
12/03/2026 9:33,28.39,7.62,5.22
12/03/2026 9:36,29.29,8.01,4.58
12/03/2026 9:39,28.01,7.75,7.48
12/03/2026 9:42,29.26,8.36,6.71
12/03/2026 9:45,30.58,8,5.48
12/03/2026 9:48,30.36,7.47,6.81
12/03/2026 9:51,29,8.13,7.57
12/03/2026 9:54,30.14,7.43,6.3
12/03/2026 9:57,30.14,8.46,5.32
12/03/2026 10:00,29.47,6.38,7.4
12/03/2026 10:03,28.31,7.13,6.98
12/03/2026 10:06,30.78,7.65,5.7
12/03/2026 10:09,29.72,7.42,7.09
12/03/2026 10:12,28.54,7.97,7.37
12/03/2026 10:15,30.02,6.42,7.11
12/03/2026 10:18,30.31,8.26,7.29
12/03/2026 10:21,28.33,8.45,6.64
12/03/2026 10:24,29.27,6.58,4.7
12/03/2026 10:27,30.85,7.64,7.68
12/03/2026 10:30,29.76,7.93,6.63
12/03/2026 10:33,32.86,8.39,5.86
12/03/2026 10:36,30.35,7.81,5.83
12/03/2026 10:39,28.45,7.19,5.31
12/03/2026 10:42,33.93,8.18,6.24
12/03/2026 10:45,28.8,8.49,5.37
12/03/2026 10:48,31.18,7,9.43
12/03/2026 10:51,31.27,7.86,6.68
12/03/2026 10:54,30.89,8.87,7.99
12/03/2026 10:57,28.24,8.21,7.5
12/03/2026 11:00,30.68,8.01,6.03
12/03/2026 11:03,28.19,8.27,5.45
12/03/2026 11:06,29.78,8.02,6.63
12/03/2026 11:09,28.04,7.44,6.81
12/03/2026 11:12,25.47,7.72,3.6
12/03/2026 11:15,30.71,8.34,6.6
12/03/2026 11:18,29.6,8.74,7.59
12/03/2026 11:21,29.61,7.25,5.63
12/03/2026 11:24,29.17,7.13,7.94
12/03/2026 11:27,30.09,6.56,6.71
12/03/2026 11:30,30,7.38,7.63
12/03/2026 11:33,29.81,8.08,6.52
12/03/2026 11:36,29.38,7.08,6.98
12/03/2026 11:39,28.57,8.17,5.89
12/03/2026 11:42,29.74,8.45,7.26
12/03/2026 11:45,30.82,7.36,6.03
12/03/2026 11:48,28.9,8.58,5.3
12/03/2026 11:51,32.39,8.25,5.83
12/03/2026 11:54,29.38,7.85,8.92
12/03/2026 11:57,28.17,7.39,6.85
12/03/2026 12:00,28.26,8.09,7.78
12/03/2026 12:03,25.71,7.44,6.36
12/03/2026 12:06,28.6,8.3,5.84
12/03/2026 12:09,29.89,7.68,7.39
12/03/2026 12:12,28.82,7.99,5.79
12/03/2026 12:15,30.85,8.19,7.47
12/03/2026 12:18,29.25,7.31,7.06
12/03/2026 12:21,29.87,7.07,7.39
12/03/2026 12:24,29.7,7.92,3.57
12/03/2026 12:27,29.49,7.62,6.95
12/03/2026 12:30,29.2,7.16,5.31
12/03/2026 12:33,29.34,7.34,7.59
12/03/2026 12:36,30.99,7.95,5.75
12/03/2026 12:39,28.28,9.1,7.26
12/03/2026 12:42,30.9,7.77,6.9
12/03/2026 12:45,28.76,7.23,5.22
12/03/2026 12:48,30.39,7.74,7.6
12/03/2026 12:51,28.69,8.17,7.73
12/03/2026 12:54,33.47,8.23,6.54
12/03/2026 12:57,29.17,8.49,5.53
12/03/2026 13:00,30.14,7.42,5.73
12/03/2026 13:03,30.77,7.46,7.55
12/03/2026 13:06,29.31,7.91,6.18
12/03/2026 13:09,29.83,8.57,7
12/03/2026 13:12,29.04,7.21,5.27
12/03/2026 13:15,28.63,7.72,7.75
12/03/2026 13:18,30.82,7.42,5.52
12/03/2026 13:21,30.82,7.82,6.24
12/03/2026 13:24,30.93,8.22,7
12/03/2026 13:27,30.93,8.02,7.01
12/03/2026 13:30,30.71,8.17,6.5
12/03/2026 13:33,29.68,7.73,9.26
12/03/2026 13:36,28.93,8.14,6.02
12/03/2026 13:39,29.17,8.14,5.44
12/03/2026 13:42,28.88,7.76,5.18
12/03/2026 13:45,28.95,7.52,7.48
12/03/2026 13:48,30.3,6.68,7.69
12/03/2026 13:51,30.82,7.58,5.32
12/03/2026 13:54,29.71,7.71,6.74
12/03/2026 13:57,30.14,8.04,6.14
12/03/2026 14:00,28.82,7.9,5.9
12/03/2026 14:03,30.69,8.13,6.72
12/03/2026 14:06,29.59,8.48,7.33
12/03/2026 14:09,27.24,7.88,6.95
12/03/2026 14:12,29.99,8.46,7.34
12/03/2026 14:15,30.59,8.29,7.27
12/03/2026 14:18,28.95,8.14,7.17
12/03/2026 14:21,28.56,8.22,6.72
12/03/2026 14:24,31.51,7.12,7.16
12/03/2026 14:27,29.67,7.34,7.6
12/03/2026 14:30,30.45,8.14,6.1
12/03/2026 14:33,30.57,7.9,4.89
12/03/2026 14:36,28.15,7.3,6.84
12/03/2026 14:39,26.19,8.13,5.16
12/03/2026 14:42,30.38,7.65,5.28
12/03/2026 14:45,28.83,7.45,6.32
12/03/2026 14:48,28.32,8.44,7.09
12/03/2026 14:51,28.89,8.01,7.69
12/03/2026 14:54,28.37,7.26,4.3
12/03/2026 14:57,29.12,7.33,5.34
12/03/2026 15:00,29.45,8.14,7.1
12/03/2026 15:03,30.77,8.65,7.09
12/03/2026 15:06,30.62,7.03,7.69
12/03/2026 15:09,30.26,8.23,6.78
12/03/2026 15:12,28.29,7.02,6.98
12/03/2026 15:15,27.3,7.65,5.12
12/03/2026 15:18,29.35,8.29,5.91
12/03/2026 15:21,28.99,7.65,7.05
12/03/2026 15:24,32.73,8.54,7.06
12/03/2026 15:27,30.93,7.65,6.1
12/03/2026 15:30,25.54,7.67,6.19
12/03/2026 15:33,30.74,7.43,6.05
12/03/2026 15:36,30.74,8.1,6.88
12/03/2026 15:39,30.52,7.39,7.84
12/03/2026 15:42,32.01,8.15,7.25
12/03/2026 15:45,30.25,8.38,4.15
12/03/2026 15:48,30.13,7.1,6.15
12/03/2026 15:51,29.58,7.02,6.77
12/03/2026 15:54,29.75,8.12,8.5
12/03/2026 15:57,32.41,8.14,3.72
12/03/2026 16:00,29.44,7.35,6.37
12/03/2026 16:03,29.52,6.96,7.94
12/03/2026 16:06,28.48,7.49,4.18
12/03/2026 16:09,31.44,7.32,7.31
12/03/2026 16:12,28.73,7.24,5.25
12/03/2026 16:15,28.7,7.46,6.94
12/03/2026 16:18,29.02,6.59,7.41
12/03/2026 16:21,29.4,7.11,6.87
12/03/2026 16:24,29.33,7.64,7.41
12/03/2026 16:27,30.75,8.15,7.96
12/03/2026 16:30,28.49,8.05,7.29
12/03/2026 16:33,29.3,7.5,3.94
12/03/2026 16:36,28.75,7.52,6.27
12/03/2026 16:39,30.91,8.36,7.58
12/03/2026 16:42,29.52,8.92,7.2
12/03/2026 16:45,29.79,8,7.93
12/03/2026 16:48,30.88,7.47,7.19
12/03/2026 16:51,30.06,7.49,6.35
12/03/2026 16:54,29.54,7.14,5.87
12/03/2026 16:57,26.15,7.59,5.92
12/03/2026 17:00,29.09,6.3,7.55
12/03/2026 17:03,30.32,7.19,6.06
12/03/2026 17:06,26.87,7.2,7.56
12/03/2026 17:09,29.23,7.15,5.55
12/03/2026 17:12,30.27,7.24,5.39
12/03/2026 17:15,28.6,7.5,8.04
12/03/2026 17:18,28.07,7.2,6
12/03/2026 17:21,28.94,7.64,7.93
12/03/2026 17:24,30.16,7.78,5.82
12/03/2026 17:27,30.98,7.89,7.46
12/03/2026 17:30,28.61,6.72,6.08
12/03/2026 17:33,30.44,7.08,5.01
12/03/2026 17:36,29.81,7.12,7.38
12/03/2026 17:39,29.42,7.64,7.18
12/03/2026 17:42,30.75,7.15,5.98
12/03/2026 17:45,29.65,7.1,7.78
12/03/2026 17:48,29.66,8.5,6.81
12/03/2026 17:51,26.75,7.46,5.96
12/03/2026 17:54,28.11,7.24,6.72
12/03/2026 17:57,29.87,8.12,5.62
12/03/2026 18:00,30.33,7.68,7.59
12/03/2026 18:03,29.75,8.44,5.66
12/03/2026 18:06,30.42,7.23,7.94
12/03/2026 18:09,29.77,7.27,3.88
12/03/2026 18:12,30.1,8.35,7.07
12/03/2026 18:15,28.85,8.47,7.39
12/03/2026 18:18,28.46,8.82,6.12
12/03/2026 18:21,29.7,8.43,9.57
12/03/2026 18:24,30.2,8.45,5.79
12/03/2026 18:27,29.64,6.41,6.75
12/03/2026 18:30,28.53,7.01,6.75
12/03/2026 18:33,30.42,8.13,6.76
12/03/2026 18:36,28.53,7.1,7.29
12/03/2026 18:39,29.25,7.63,5.02
12/03/2026 18:42,30.58,6.94,6.92
12/03/2026 18:45,28.61,7.69,6.25
12/03/2026 18:48,28.91,7.42,5.26
12/03/2026 18:51,30.87,7.99,5.45
12/03/2026 18:54,29.49,7.34,5.7
12/03/2026 18:57,28.79,7.79,7.19
12/03/2026 19:00,28.02,7.52,7.13
12/03/2026 19:03,29.52,7.92,9.43
12/03/2026 19:06,30.6,7.84,5.35
12/03/2026 19:09,28.77,7.21,6.04
12/03/2026 19:12,29.82,6.71,5.73
12/03/2026 19:15,28.14,6.74,6.89
12/03/2026 19:18,25.89,7.86,5.2
12/03/2026 19:21,28.01,8.91,5.01
12/03/2026 19:24,29.66,7.24,6.6
12/03/2026 19:27,33.54,7.62,6.22
12/03/2026 19:30,28.33,7.93,7.58
12/03/2026 19:33,32.26,8.19,6.85
12/03/2026 19:36,30.93,8.16,7.69
12/03/2026 19:39,27.98,8.35,7.44
12/03/2026 19:42,29.93,9.04,7.31
12/03/2026 19:45,29.48,8.03,5.39
12/03/2026 19:48,29.32,7.46,7.91
12/03/2026 19:51,28.3,6.73,9.16
12/03/2026 19:54,26.17,7.64,7.1
12/03/2026 19:57,30.16,7.64,5.21
12/03/2026 20:00,30.9,7.56,6.9
12/03/2026 20:03,29.67,7.67,7.15
12/03/2026 20:06,29.7,8.14,7.39
12/03/2026 20:09,28.6,7.79,7.64
12/03/2026 20:12,28.6,8.5,6.01
12/03/2026 20:15,26.92,8.3,6.27
12/03/2026 20:18,28.06,7.85,7.06
12/03/2026 20:21,30.13,7.31,5.48
12/03/2026 20:24,30.35,7.58,6.19
12/03/2026 20:27,25.5,6.89,6.68
12/03/2026 20:30,29.82,7.21,5.92
12/03/2026 20:33,28.27,7.33,6.09
12/03/2026 20:36,28.28,8.17,5.63
12/03/2026 20:39,29.01,8.39,7.87
12/03/2026 20:42,30.02,6.42,7.85
12/03/2026 20:45,31.08,8.07,7.25
12/03/2026 20:48,25.52,7.16,7
12/03/2026 20:51,25.04,7.8,6.8
12/03/2026 20:54,30.43,8.31,7.44
12/03/2026 20:57,29.94,7.28,5.09
12/03/2026 21:00,28.26,7.37,5.3
12/03/2026 21:03,29.25,8.39,5.55
12/03/2026 21:06,28.34,8.22,6.19
12/03/2026 21:09,29.15,8.23,6.9
12/03/2026 21:12,32.84,6.58,5.1
12/03/2026 21:15,30.7,7.78,6.01
12/03/2026 21:18,30.49,7.9,7.09
12/03/2026 21:21,25.71,8.32,4.62
12/03/2026 21:24,29.9,8.07,5.89
12/03/2026 21:27,28.63,6.6,7.76
12/03/2026 21:30,28.31,6.52,5.68
12/03/2026 21:33,30.55,7.58,3.55
12/03/2026 21:36,29.51,7.82,6.51
12/03/2026 21:39,28.25,8.36,6.89
12/03/2026 21:42,30.63,6.3,6.79
12/03/2026 21:45,29.63,8.06,5.9
12/03/2026 21:48,30.81,7.79,7.15
12/03/2026 21:51,28.11,7.19,5.44
12/03/2026 21:54,28.7,8.72,7.72
12/03/2026 21:57,29,7.18,7.7
12/03/2026 22:00,28.35,7.08,5.91
12/03/2026 22:03,28.54,7.14,6.66
12/03/2026 22:06,29.65,7.55,5.01
12/03/2026 22:09,28.94,7.68,7.66
12/03/2026 22:12,29.4,7.14,6.02
12/03/2026 22:15,31.77,7.35,5.18
12/03/2026 22:18,28.36,7.68,6.74
12/03/2026 22:21,30.9,8.29,6.35
12/03/2026 22:24,29.55,8.11,4.23
12/03/2026 22:27,28.99,8.44,5.84
12/03/2026 22:30,29.52,7.85,7.76
12/03/2026 22:33,30.03,7.46,5.07
12/03/2026 22:36,29.32,8.17,8.95
12/03/2026 22:39,29.61,6.49,6.79
12/03/2026 22:42,29.52,8.04,7.53
12/03/2026 22:45,29.98,8.06,6.78
12/03/2026 22:48,28.84,7.83,7.98
12/03/2026 22:51,30.3,7.15,8.49
12/03/2026 22:54,29.31,7.36,5.85
12/03/2026 22:57,30.56,8.44,5.1
12/03/2026 23:00,33.28,7.24,4.27
12/03/2026 23:03,29.08,7.68,7.56
12/03/2026 23:06,28.6,7.13,7.48
12/03/2026 23:09,28.82,7.83,5.9
12/03/2026 23:12,28.25,7.7,7.2
12/03/2026 23:15,29.96,7.41,5.89
12/03/2026 23:18,28.72,7.67,5.38
12/03/2026 23:21,29.2,7.34,6.31
12/03/2026 23:24,28.88,7.35,7.7
12/03/2026 23:27,28.78,8.46,7.92
12/03/2026 23:30,30.76,8.2,7.38
12/03/2026 23:33,30.93,7.34,7.41
12/03/2026 23:36,30.28,7.08,7.39
12/03/2026 23:39,30.75,7.24,6.67
12/03/2026 23:42,28.67,7.04,4.32
12/03/2026 23:45,28.03,7.28,7.3
12/03/2026 23:48,29,7.46,6.93
12/03/2026 23:51,28.56,8.13,5.92
12/03/2026 23:54,28.47,7.86,5.37
12/03/2026 23:57,30.96,7.13,6.66
13/03/2026 0:00,28.55,8.39,6.07
13/03/2026 0:03,29.08,8.09,7.28
13/03/2026 0:06,28.1,7.77,5.38
13/03/2026 0:09,30.1,7.86,7.37
13/03/2026 0:12,29.46,7.94,6.36
13/03/2026 0:15,28.38,7.91,7.85
13/03/2026 0:18,28.81,8.29,6.19
13/03/2026 0:21,31.04,8.06,5.46
13/03/2026 0:24,28.16,8.04,7.62
13/03/2026 0:27,32.25,7.99,7.74
13/03/2026 0:30,30.93,8.08,7.72
13/03/2026 0:33,28.92,7.32,7.94
13/03/2026 0:36,28.19,6.73,8.15
13/03/2026 0:39,30.61,8.13,7.1
13/03/2026 0:42,29.64,7.66,5.19
13/03/2026 0:45,29.71,8.75,6.38
13/03/2026 0:48,29.15,8.07,5.56
13/03/2026 0:51,29.98,8.49,6.18
13/03/2026 0:54,28.91,8.34,6.01
13/03/2026 0:57,29.78,8.35,5.45
13/03/2026 1:00,28.74,7.76,5.4
13/03/2026 1:03,25.6,7.18,7.89
13/03/2026 1:06,27.39,7.13,7.81
13/03/2026 1:09,29.28,8.45,5.75
13/03/2026 1:12,28.72,7.88,5.01
13/03/2026 1:15,30.76,7.8,7.28
13/03/2026 1:18,29.46,8,6.3
13/03/2026 1:21,29.8,7.67,7.02
13/03/2026 1:24,29.81,7.86,5.94
13/03/2026 1:27,30.64,8.15,7.55
13/03/2026 1:30,29.51,8,6.1
13/03/2026 1:33,30.87,7.3,5.12
13/03/2026 1:36,30.41,8.11,6.05
13/03/2026 1:39,30.67,8.24,7.7
13/03/2026 1:42,29.76,7.69,5.04
13/03/2026 1:45,28.9,7.64,5.81
13/03/2026 1:48,28.51,7.72,7.9
13/03/2026 1:51,30.03,7.33,7.15
13/03/2026 1:54,28.14,7.92,6.6
13/03/2026 1:57,29.75,8.42,7.95
13/03/2026 2:00,29.29,7.69,9.78
13/03/2026 2:03,28.58,7.83,7.94
13/03/2026 2:06,25.53,7.37,6.32
13/03/2026 2:09,30.62,7.79,4.65
13/03/2026 2:12,26.11,7.11,7.46
13/03/2026 2:15,32.92,6.59,6.71
13/03/2026 2:18,28.83,7.75,6.6
13/03/2026 2:21,28.34,7.21,5.18
13/03/2026 2:24,28.82,7.15,6.6
13/03/2026 2:27,29.36,7.7,7.19
13/03/2026 2:30,29.69,8.48,8.59
13/03/2026 2:33,27.78,7.64,5.55
13/03/2026 2:36,30.85,7.09,7.42
13/03/2026 2:39,29.07,7.08,6.39
13/03/2026 2:42,30.46,8.26,6.49
13/03/2026 2:45,30.35,8.15,7.14
13/03/2026 2:48,28.95,8.15,6.95
13/03/2026 2:51,29.97,7.08,7.69
13/03/2026 2:54,30.03,8.45,6.78
13/03/2026 2:57,31.97,7.37,5.66
13/03/2026 3:00,28.59,7.77,6.06
13/03/2026 3:03,30.8,7.15,7.78
13/03/2026 3:06,28.19,7.06,6.94
13/03/2026 3:09,28.19,8.19,7.11
13/03/2026 3:12,29.66,7.19,8.18
13/03/2026 3:15,28.94,8.09,6.08
13/03/2026 3:18,29.66,7.03,5.19
13/03/2026 3:21,28.89,7.06,7.79
13/03/2026 3:24,30.66,7.81,6.85
13/03/2026 3:27,29.36,8.26,7.11
13/03/2026 3:30,28.34,8.37,7.92
13/03/2026 3:33,28.82,8.49,7
13/03/2026 3:36,28.48,7.06,6.28
13/03/2026 3:39,30.97,8.34,6.45
13/03/2026 3:42,30.29,8.46,5.23
13/03/2026 3:45,28.72,6.88,5.32
13/03/2026 3:48,28.62,8.46,6.32
13/03/2026 3:51,30.13,8.28,5.82
13/03/2026 3:54,30.35,8.03,5.95
13/03/2026 3:57,32.12,7.29,5.81
13/03/2026 4:00,29.49,7.99,5.93
13/03/2026 4:03,30.77,7.87,6.29
13/03/2026 4:06,29.3,8.46,7.78
13/03/2026 4:09,29.79,8.15,5.82
13/03/2026 4:12,28.19,8.14,6.6
13/03/2026 4:15,29.62,7.52,6.38
13/03/2026 4:18,26.15,7.29,6.11
13/03/2026 4:21,28.69,6.81,4.31
13/03/2026 4:24,28.37,8.03,7.58
13/03/2026 4:27,29.09,8.18,5.26
13/03/2026 4:30,29.79,8.4,5.32
13/03/2026 4:33,30.54,8.32,7.09
13/03/2026 4:36,29,7.26,6.63
13/03/2026 4:39,29.55,8.89,5.01
13/03/2026 4:42,30,7.42,5.78
13/03/2026 4:45,28.03,7.2,7.53
13/03/2026 4:48,29.69,7.52,5.01
13/03/2026 4:51,29.81,7.39,5.37
13/03/2026 4:54,28.36,8.12,7.11
13/03/2026 4:57,29.34,7,5.97
13/03/2026 5:00,29.32,7.18,6.13
13/03/2026 5:03,30.24,7.44,5.08
13/03/2026 5:06,28.95,8.39,6.24
13/03/2026 5:09,29.09,7.48,6.98
13/03/2026 5:12,28.18,6.98,7.59
13/03/2026 5:15,28.74,7.8,9.56
13/03/2026 5:18,29.96,8.15,5.48
13/03/2026 5:21,28.95,6.71,5.08
13/03/2026 5:24,29.78,7.62,6.24
13/03/2026 5:27,29.08,8.74,7.81
13/03/2026 5:30,29.77,8.04,6.53
13/03/2026 5:33,29.95,8.27,6.93
13/03/2026 5:36,29.22,7.9,5.26
13/03/2026 5:39,30.66,7.22,5.31
13/03/2026 5:42,28.02,8.38,7.13
13/03/2026 5:45,28.39,7.72,7.55
13/03/2026 5:48,29.66,7.71,7.48
13/03/2026 5:51,28.48,7.61,5.3
13/03/2026 5:54,28.89,7.3,6.58
13/03/2026 5:57,28.72,7.47,7.71
13/03/2026 6:00,29.58,7.19,7.93
13/03/2026 6:03,28.74,7.58,9.27
13/03/2026 6:06,29.36,8.95,6.96
13/03/2026 6:09,29.9,8.61,7.01
13/03/2026 6:12,28.74,7.55,9.72
13/03/2026 6:15,28.54,7.77,7.77
13/03/2026 6:18,31.47,7.52,5.53
13/03/2026 6:21,30.97,7.86,6.11
13/03/2026 6:24,28.55,8.36,5.58
13/03/2026 6:27,29,8.25,7.02
13/03/2026 6:30,29.2,8.35,5.69
13/03/2026 6:33,30.58,7.81,5.47
13/03/2026 6:36,28.83,7.17,4.47
13/03/2026 6:39,28.66,8.15,6.43
13/03/2026 6:42,28.38,7.77,7.44
13/03/2026 6:45,30.28,7.85,6.17
13/03/2026 6:48,27.62,7.04,6.53
13/03/2026 6:51,29.7,7.93,8.9
13/03/2026 6:54,28.28,7.21,3.83
13/03/2026 6:57,29.36,8.01,7.63
13/03/2026 7:00,30.97,7.33,7.32
13/03/2026 7:03,30.77,7.07,5.09
13/03/2026 7:06,29.69,7.25,7.23
13/03/2026 7:09,28.71,7.72,5.93
13/03/2026 7:12,29.77,7.52,5.17
13/03/2026 7:15,29.54,7.91,6.98
13/03/2026 7:18,30.91,7.53,7.56
13/03/2026 7:21,28.05,8.17,5.05
13/03/2026 7:24,25.37,8.13,6.24
13/03/2026 7:27,28.93,7.8,6.32
13/03/2026 7:30,33.66,8.08,6.4
13/03/2026 7:33,29.21,7.78,4.34
13/03/2026 7:36,30.19,7.06,7.18
13/03/2026 7:39,30.25,7.13,4.16
13/03/2026 7:42,30.2,7.35,5.64
13/03/2026 7:45,29.71,8.37,6.69
13/03/2026 7:48,29.66,7.89,6.16
13/03/2026 7:51,28.87,7.62,6.48
13/03/2026 7:54,30.61,8.4,7.38
13/03/2026 7:57,29.28,7.1,6.85
13/03/2026 8:00,29.07,7.71,7.75
13/03/2026 8:03,30.39,7.32,7.56
13/03/2026 8:06,30.17,7.03,6.8
13/03/2026 8:09,28.96,7.06,3.69
13/03/2026 8:12,28.07,7.95,3.69
13/03/2026 8:15,28.03,6.91,6.88
13/03/2026 8:18,30.55,7.85,5.59
13/03/2026 8:21,28.45,8.33,7.41
13/03/2026 8:24,29.81,7.69,7.29
13/03/2026 8:27,29.77,8.27,5.86
13/03/2026 8:30,28.68,8.2,5.31
13/03/2026 8:33,29.34,7.7,6.07
13/03/2026 8:36,29.26,7.83,5.6
13/03/2026 8:39,29.51,7.52,7.67
13/03/2026 8:42,30.57,8.16,7.24
13/03/2026 8:45,30.75,7.89,6.4
13/03/2026 8:48,28.26,6.5,5.42
13/03/2026 8:51,29.29,8,5.24
13/03/2026 8:54,28.88,7.98,7.45
13/03/2026 8:57,30.36,7.47,5.66
13/03/2026 9:00,29.04,8.25,7.47
13/03/2026 9:03,29.46,8.08,6.37
13/03/2026 9:06,30.12,7.27,5.36
13/03/2026 9:09,29.91,7.94,7.96
13/03/2026 9:12,30.23,8.08,7.15
13/03/2026 9:15,29.29,7.4,5.33
13/03/2026 9:18,29.62,7.13,5.42
13/03/2026 9:21,28.82,7.01,6
13/03/2026 9:24,26.58,6.34,7.63
13/03/2026 9:27,30.33,8.11,6.22
13/03/2026 9:30,30.6,8.23,5.24
13/03/2026 9:33,28.91,8.09,7.01
13/03/2026 9:36,29.49,7.17,5.86
13/03/2026 9:39,28.31,7.96,5.99
13/03/2026 9:42,28.34,7.81,7.03
13/03/2026 9:45,28.43,8.26,5.93
13/03/2026 9:48,29.89,7.51,9.48
13/03/2026 9:51,30.36,7.01,5.11
13/03/2026 9:54,28.39,7.42,5.22
13/03/2026 9:57,30.99,8.29,5.14
13/03/2026 10:00,29.06,8.12,7.09
13/03/2026 10:03,30.68,7.77,6.73
13/03/2026 10:06,31,8.3,6.83
13/03/2026 10:09,30.52,7.29,5.41
13/03/2026 10:12,29.14,7.72,5.35
13/03/2026 10:15,28.07,7.06,4.16
13/03/2026 10:18,31.49,7.81,6.25
13/03/2026 10:21,29.52,8.36,7.57
13/03/2026 10:24,29.46,7.32,5.06
13/03/2026 10:27,28.01,7.68,6.6
13/03/2026 10:30,30.61,7.5,7.51
13/03/2026 10:33,28.44,8.26,3.76
13/03/2026 10:36,29.88,8.04,7.45
13/03/2026 10:39,28.79,7.72,6.06
13/03/2026 10:42,29.24,7.21,7.18
13/03/2026 10:45,29.41,6.54,7.37
13/03/2026 10:48,29.76,7.82,6.3
13/03/2026 10:51,29.56,7.55,7.79
13/03/2026 10:54,29.09,7.48,7.57
13/03/2026 10:57,28.12,7.38,9.56
13/03/2026 11:00,28.38,7.34,6.41
13/03/2026 11:03,29.87,7.93,5.31
13/03/2026 11:06,29.82,7.78,7.65
13/03/2026 11:09,30,7.45,6.38
13/03/2026 11:12,28.24,8.31,8.32
13/03/2026 11:15,28.75,7.33,5.7
13/03/2026 11:18,33.83,7.78,5.16
13/03/2026 11:21,28.7,8.53,6.48
13/03/2026 11:24,30.44,8.26,8.95
13/03/2026 11:27,30.28,7.87,6.16
13/03/2026 11:30,30.25,8.47,6.17
13/03/2026 11:33,30.92,8.49,7.95
13/03/2026 11:36,30.75,8.65,7.22
13/03/2026 11:39,29.93,7.11,7.66
13/03/2026 11:42,29.53,7.34,6.31
13/03/2026 11:45,30.45,7.5,5.73
13/03/2026 11:48,29.65,7.57,5.1
13/03/2026 11:51,30.3,6.84,7.9
13/03/2026 11:54,28.54,8.5,7.88
13/03/2026 11:57,29.54,7.4,4
13/03/2026 12:00,33.84,7.38,7.19
13/03/2026 12:03,29.45,8.23,5.04
13/03/2026 12:06,29.45,8.7,6.88
13/03/2026 12:09,29.56,6.67,5.2
13/03/2026 12:12,29.84,8.06,4.38
13/03/2026 12:15,29.82,7.76,7.46
13/03/2026 12:18,30.86,8.37,7.52
13/03/2026 12:21,28.66,7.1,6.98
13/03/2026 12:24,28.43,8.13,5.16
13/03/2026 12:27,30.19,7.77,5.12
13/03/2026 12:30,28.73,7.1,6.08
13/03/2026 12:33,28.84,8.2,7.55
13/03/2026 12:36,28.54,8.37,7.41
13/03/2026 12:39,29.43,8.54,5.27
13/03/2026 12:42,27.33,7.1,7.15
13/03/2026 12:45,29.23,8,6.2
13/03/2026 12:48,30.93,7.17,7.73
13/03/2026 12:51,31.63,7.19,6.16
13/03/2026 12:54,30.03,7.8,5.17
13/03/2026 12:57,29.75,7.02,6.55
13/03/2026 13:00,27.22,7.13,5.26
13/03/2026 13:03,29.73,8.05,6.03
13/03/2026 13:06,28.86,9,7.52
13/03/2026 13:09,30.66,7.56,7.73
13/03/2026 13:12,28.35,8.42,5.95
13/03/2026 13:15,30.21,8.01,4.67
13/03/2026 13:18,28.37,7.84,7.99
13/03/2026 13:21,29.5,7.32,6.31
13/03/2026 13:24,28.65,7.2,5.21
13/03/2026 13:27,29.66,7.94,5.87
13/03/2026 13:30,28.59,7.77,5.72
13/03/2026 13:33,29.51,8.38,6.95
13/03/2026 13:36,28.09,7.44,6.57
13/03/2026 13:39,28.74,7.94,5.6
13/03/2026 13:42,30.21,7.72,5.53
13/03/2026 13:45,31.77,7.26,7.58
13/03/2026 13:48,29.56,8.48,5.65
13/03/2026 13:51,29.49,7.56,7.02
13/03/2026 13:54,26.98,7.36,5.31
13/03/2026 13:57,33.04,7.41,5.65
13/03/2026 14:00,29.91,7.93,7.75
13/03/2026 14:03,29.58,7.67,5.32
13/03/2026 14:06,28.79,8.2,6.08
13/03/2026 14:09,30.67,6.58,6.71
13/03/2026 14:12,28.94,7.43,5.08
13/03/2026 14:15,28.05,7.7,7.12
13/03/2026 14:18,28.57,8.1,6.71
13/03/2026 14:21,29.23,7.11,7.14
13/03/2026 14:24,28.03,7.95,5.9
13/03/2026 14:27,29.64,7.26,6.51
13/03/2026 14:30,30.86,8.26,5.03
13/03/2026 14:33,29.68,7.54,7.06
13/03/2026 14:36,28.62,7.84,5.31
13/03/2026 14:39,28.19,7.63,6.12
13/03/2026 14:42,29.62,8.46,5.13
13/03/2026 14:45,30.06,7.8,7.08
13/03/2026 14:48,29.92,7.08,6.91
13/03/2026 14:51,29.7,7.88,6.37
13/03/2026 14:54,29.1,7.82,6.9
13/03/2026 14:57,32.03,7.84,5.51
13/03/2026 15:00,29.17,7.7,7.83
13/03/2026 15:03,30.59,8.15,7.5
13/03/2026 15:06,28.15,7.13,4.18
13/03/2026 15:09,28.9,7.73,7.14
13/03/2026 15:12,28.86,8.01,9.72
13/03/2026 15:15,30.94,8.07,5.39
13/03/2026 15:18,29.51,8.64,5.18
13/03/2026 15:21,28.54,7.23,6.09
13/03/2026 15:24,31.4,7.97,6.69
13/03/2026 15:27,30.54,7.49,5.2
13/03/2026 15:30,29.12,8.2,6.58
